user_id,timestamp,Challenge,Confidence_Score
117,2025-05-09 11:05:42,status-http,0.96459949
108,2025-05-08 11:01:54,penjumlahan-dua-angka,0.99976379
111,2025-05-08 12:07:32,status-http,0.99927384
108,2025-05-08 11:13:04,status-http,0.99969977
109,2025-05-08 11:36:29,status-http,0.99979258
109,2025-05-08 11:37:49,status-http,0.99899167
111,2025-05-08 12:20:32,status-http,0.89701462
113,2025-05-08 13:30:10,status-http,0.99999583
107,2025-05-07 13:17:42,status-http,0.92012078
104,2025-04-22 16:46:22,status-http,0.96316636
114,2025-05-08 13:37:48,status-http,0.62040448
107,2025-05-07 13:10:42,status-http,0.99998999
103,2025-04-22 15:41:39,penjumlahan-dua-angka,0.98381102
108,2025-05-08 11:19:04,status-http,0.99982047
118,2025-05-16 11:18:02,status-http,0.99979699
108,2025-05-08 11:29:39,status-http,0.99997139
109,2025-05-08 11:18:54,penjumlahan-dua-angka,0.99581248
108,2025-05-08 11:06:29,status-http,0.83031595
108,2025-05-08 11:14:54,status-http,0.98509496
108,2025-05-08 11:30:44,status-http,0.8850987
107,2025-05-07 13:01:37,status-http,0.99897444
99,2025-04-22 12:54:18,status-http,0.9974165
111,2025-05-08 12:07:42,status-http,0.97651732
100,2025-04-22 13:14:47,status-http,0.99965346
118,2025-05-16 11:23:07,status-http,0.99728942
109,2025-05-08 11:27:09,status-http,0.98965168
112,2025-05-08 12:28:36,penjumlahan-dua-angka,0.99982011
108,2025-05-08 11:05:44,status-http,0.99993682
100,2025-04-22 13:10:12,status-http,0.99608529
112,2025-05-08 12:29:06,penjumlahan-dua-angka,0.98223925
102,2025-04-22 15:39:26,penjumlahan-dua-angka,0.88493729
97,2025-04-22 12:15:44,status-http,0.74995333
110,2025-05-08 11:44:42,status-http,0.91417021
103,2025-04-22 15:55:54,status-http,0.99867392
115,2025-05-08 15:04:21,status-http,0.99999845
109,2025-05-08 11:30:49,status-http,0.99984384
115,2025-05-08 15:03:11,status-http,0.99931681
107,2025-05-07 12:59:07,status-http,0.99943393
106,2025-04-22 17:23:59,status-http,0.58172017
103,2025-04-22 15:37:54,penjumlahan-dua-angka,0.99313849
116,2025-05-08 15:07:04,status-http,0.98183298
102,2025-04-22 15:44:46,penjumlahan-dua-angka,0.6040678
109,2025-05-08 11:30:19,status-http,0.99973482
97,2025-04-22 11:57:24,status-http,0.99757928
111,2025-05-08 12:04:37,status-http,0.99692792
109,2025-05-08 11:31:29,status-http,0.9345699
106,2025-04-22 17:23:09,status-http,0.94269049
117,2025-05-09 10:58:07,penjumlahan-dua-angka,0.99991083
112,2025-05-08 12:23:06,penjumlahan-dua-angka,0.97728252
107,2025-05-07 13:16:42,status-http,0.99999738
102,2025-04-22 15:42:21,penjumlahan-dua-angka,0.9990508
103,2025-04-22 15:41:14,penjumlahan-dua-angka,0.9808504
99,2025-04-22 13:02:33,status-http,0.99987471
117,2025-05-09 11:13:47,status-http,0.99455655
109,2025-05-08 11:17:04,penjumlahan-dua-angka,0.99989522
113,2025-05-08 13:27:55,status-http,0.9998157
104,2025-04-22 16:41:12,status-http,1.0
107,2025-05-07 13:08:57,status-http,0.99105144
102,2025-04-22 16:00:21,status-http,0.88652754
109,2025-05-08 11:15:44,penjumlahan-dua-angka,0.99995053
99,2025-04-22 12:51:13,status-http,0.95651305
111,2025-05-08 12:25:56,status-http,0.92907643
109,2025-05-08 11:22:44,status-http,0.99902165
109,2025-05-08 11:23:14,status-http,0.99995589
109,2025-05-08 11:21:29,status-http,0.99968219
104,2025-04-22 16:29:17,status-http,0.99049044
100,2025-04-22 13:01:27,status-http,0.99992836
113,2025-05-08 13:41:36,status-http,0.99999881
112,2025-05-08 12:26:06,penjumlahan-dua-angka,0.88636339
100,2025-04-22 13:11:22,status-http,0.99492174
103,2025-04-22 16:00:24,status-http,0.97955394
115,2025-05-08 14:54:16,penjumlahan-dua-angka,0.99932849
97,2025-04-22 11:57:29,status-http,0.99962187
104,2025-04-22 16:33:17,status-http,0.96977949
111,2025-05-08 12:24:46,status-http,0.97123992
102,2025-04-22 15:40:36,penjumlahan-dua-angka,0.678936
104,2025-04-22 16:34:02,status-http,0.9328686
97,2025-04-22 12:20:34,status-http,0.98925066
115,2025-05-08 14:56:01,status-http,0.99921322
116,2025-05-08 15:00:24,status-http,0.99805474
112,2025-05-08 12:31:41,penjumlahan-dua-angka,0.99774814
108,2025-05-08 11:30:34,status-http,0.99996841
111,2025-05-08 12:19:52,status-http,0.99911088
100,2025-04-22 12:54:02,penjumlahan-dua-angka,0.99998474
114,2025-05-08 13:37:28,status-http,0.99782062
111,2025-05-08 12:28:21,status-http,0.99836618
97,2025-04-22 11:55:24,penjumlahan-dua-angka,1.0
99,2025-04-22 12:58:33,status-http,0.63587731
100,2025-04-22 13:07:12,status-http,0.9985612
116,2025-05-08 14:56:34,penjumlahan-dua-angka,0.94025666
103,2025-04-22 15:39:39,penjumlahan-dua-angka,0.99998033
102,2025-04-22 15:42:31,penjumlahan-dua-angka,0.99276829
117,2025-05-09 11:05:47,status-http,0.91865361
110,2025-05-08 11:55:05,status-http,0.99964428
108,2025-05-08 11:12:49,status-http,0.99993706
106,2025-04-22 17:11:59,penjumlahan-dua-angka,0.81429172
111,2025-05-08 12:02:37,penjumlahan-dua-angka,0.9997192
112,2025-05-08 12:05:39,penjumlahan-dua-angka,0.99999928
113,2025-05-08 13:24:40,status-http,0.99999619
100,2025-04-22 13:14:32,status-http,0.99976295
108,2025-05-08 11:19:59,status-http,0.99977809
111,2025-05-08 12:15:02,status-http,0.96773618
109,2025-05-08 11:19:59,status-http,0.99999404
108,2025-05-08 11:15:24,status-http,0.71257114
111,2025-05-08 12:05:52,status-http,0.99498737
103,2025-04-22 15:54:54,status-http,0.96850342
112,2025-05-08 12:33:16,penjumlahan-dua-angka,0.89257413
100,2025-04-22 13:05:12,status-http,0.99993777
116,2025-05-08 15:10:04,status-http,0.8488912
111,2025-05-08 12:10:42,status-http,0.98756057
111,2025-05-08 12:04:42,status-http,0.99071234
100,2025-04-22 13:00:27,status-http,0.99997914
112,2025-05-08 12:19:31,penjumlahan-dua-angka,0.96144801
106,2025-04-22 17:27:09,status-http,0.90945208
110,2025-05-08 11:40:27,penjumlahan-dua-angka,0.98234051
115,2025-05-08 15:03:06,status-http,0.97977918
113,2025-05-08 13:27:20,status-http,0.99998379
114,2025-05-08 13:37:43,status-http,0.99816984
102,2025-04-22 15:42:06,penjumlahan-dua-angka,0.99989319
108,2025-05-08 11:10:24,status-http,0.9999975
117,2025-05-09 10:59:57,penjumlahan-dua-angka,0.9999367
99,2025-04-22 12:56:38,status-http,0.99648464
112,2025-05-08 12:18:21,penjumlahan-dua-angka,0.99980605
106,2025-04-22 17:20:14,status-http,0.64056599
100,2025-04-22 13:12:02,status-http,0.99823457
106,2025-04-22 17:20:24,status-http,0.98853719
111,2025-05-08 12:12:27,status-http,0.99892056
118,2025-05-16 11:16:07,status-http,0.99914491
111,2025-05-08 12:16:02,status-http,0.99999821
102,2025-04-22 15:55:21,status-http,0.96453738
102,2025-04-22 15:54:11,status-http,0.87524658
108,2025-05-08 11:06:54,status-http,0.99998033
104,2025-04-22 16:40:27,status-http,0.94912028
109,2025-05-08 11:19:49,status-http,0.99992096
107,2025-05-07 12:55:47,penjumlahan-dua-angka,0.99719208
113,2025-05-08 13:31:25,status-http,0.99995697
108,2025-05-08 11:26:54,status-http,0.99702364
104,2025-04-22 16:44:12,status-http,0.97837275
111,2025-05-08 12:03:22,status-http,0.99417686
112,2025-05-08 12:32:56,penjumlahan-dua-angka,0.99767029
109,2025-05-08 11:15:04,penjumlahan-dua-angka,0.99998665
109,2025-05-08 11:32:04,status-http,0.99919122
112,2025-05-08 12:28:26,penjumlahan-dua-angka,0.99944443
107,2025-05-07 13:24:47,status-http,0.99919194
117,2025-05-09 11:15:52,status-http,0.97528392
113,2025-05-08 13:33:40,status-http,0.99998903
103,2025-04-22 16:01:39,status-http,0.8566367
110,2025-05-08 11:55:40,status-http,0.99939859
113,2025-05-08 13:25:10,status-http,0.99995625
116,2025-05-08 14:55:44,penjumlahan-dua-angka,0.99540508
112,2025-05-08 12:05:19,penjumlahan-dua-angka,0.99382585
110,2025-05-08 11:53:10,status-http,0.94288641
107,2025-05-07 13:03:47,status-http,0.89632845
109,2025-05-08 11:21:04,status-http,0.9619382
100,2025-04-22 13:03:37,status-http,0.99999046
103,2025-04-22 15:54:39,status-http,0.95250875
117,2025-05-09 11:11:57,status-http,0.84295952
112,2025-05-08 12:28:21,penjumlahan-dua-angka,0.99858153
111,2025-05-08 12:25:41,status-http,0.97658747
112,2025-05-08 12:29:41,penjumlahan-dua-angka,0.99981689
118,2025-05-16 11:11:37,penjumlahan-dua-angka,0.9074952
111,2025-05-08 12:26:06,status-http,0.97728002
103,2025-04-22 15:59:09,status-http,0.9471643
108,2025-05-08 11:22:39,status-http,0.99927038
115,2025-05-08 15:03:56,status-http,0.99857867
102,2025-04-22 15:42:16,penjumlahan-dua-angka,0.98761868
107,2025-05-07 13:00:42,status-http,0.5641163
112,2025-05-08 12:21:56,penjumlahan-dua-angka,0.99719727
103,2025-04-22 15:50:04,status-http,0.99650478
97,2025-04-22 12:13:04,status-http,0.96507025
112,2025-05-08 12:21:31,penjumlahan-dua-angka,0.9627198
102,2025-04-22 15:42:01,penjumlahan-dua-angka,0.93632305
108,2025-05-08 11:24:44,status-http,0.99985945
111,2025-05-08 12:27:16,status-http,0.92216748
107,2025-05-07 13:23:02,status-http,0.99974936
108,2025-05-08 11:10:59,status-http,0.89140141
112,2025-05-08 12:22:56,penjumlahan-dua-angka,0.98573917
108,2025-05-08 11:16:54,status-http,0.91912454
110,2025-05-08 11:49:30,status-http,0.89753228
112,2025-05-08 12:30:16,penjumlahan-dua-angka,0.99786872
104,2025-04-22 16:34:57,status-http,0.6630621
116,2025-05-08 14:55:59,penjumlahan-dua-angka,0.76418281
116,2025-05-08 15:09:34,status-http,0.8805722
99,2025-04-22 13:05:18,status-http,0.8678875
100,2025-04-22 13:08:57,status-http,0.97739577
118,2025-05-16 11:19:17,status-http,0.99993801
109,2025-05-08 11:20:09,status-http,0.99990714
116,2025-05-08 14:55:19,penjumlahan-dua-angka,0.99268371
99,2025-04-22 12:51:28,status-http,0.96077985
107,2025-05-07 13:12:22,status-http,0.99905795
103,2025-04-22 15:52:39,status-http,0.99119735
111,2025-05-08 12:20:27,status-http,0.99967861
111,2025-05-08 12:18:27,status-http,0.99119884
112,2025-05-08 12:18:16,penjumlahan-dua-angka,0.99997163
100,2025-04-22 13:14:02,status-http,0.99999857
112,2025-05-08 12:34:41,status-http,0.99999464
104,2025-04-22 16:28:42,status-http,0.98020726
104,2025-04-22 16:40:47,status-http,0.94221956
113,2025-05-08 13:42:46,status-http,0.99999022
99,2025-04-22 13:10:58,status-http,0.999713
117,2025-05-09 11:09:17,status-http,0.65956444
109,2025-05-08 11:35:14,status-http,0.99984682
100,2025-04-22 13:12:17,status-http,0.99318343
114,2025-05-08 13:30:33,status-http,0.99184823
117,2025-05-09 11:09:12,status-http,0.79217368
102,2025-04-22 15:49:31,status-http,0.96181464
103,2025-04-22 15:52:29,status-http,0.99999642
103,2025-04-22 16:04:39,status-http,0.99987984
117,2025-05-09 11:05:37,status-http,0.76192772
102,2025-04-22 15:48:41,penjumlahan-dua-angka,0.98713845
113,2025-05-08 13:38:35,status-http,0.98279649
100,2025-04-22 13:12:37,status-http,0.99996996
111,2025-05-08 12:08:07,status-http,0.99967611
109,2025-05-08 11:27:29,status-http,0.99996507
99,2025-04-22 13:02:23,status-http,0.52264434
115,2025-05-08 14:57:31,status-http,0.99992919
114,2025-05-08 13:40:28,status-http,0.98056418
106,2025-04-22 17:16:09,penjumlahan-dua-angka,0.99957818
113,2025-05-08 13:32:55,status-http,0.99996388
100,2025-04-22 13:07:32,status-http,0.99999511
106,2025-04-22 17:19:44,status-http,0.54135484
113,2025-05-08 13:42:36,status-http,0.99999893
103,2025-04-22 15:41:04,penjumlahan-dua-angka,0.99874276
104,2025-04-22 16:36:37,status-http,0.99504364
115,2025-05-08 15:03:46,status-http,0.99965298
104,2025-04-22 16:39:37,status-http,0.92643589
104,2025-04-22 16:45:02,status-http,0.87357402
116,2025-05-08 14:55:29,penjumlahan-dua-angka,0.99625152
108,2025-05-08 11:16:19,status-http,0.79987872
111,2025-05-08 12:01:27,penjumlahan-dua-angka,0.98953819
118,2025-05-16 11:21:52,status-http,0.99961007
104,2025-04-22 16:35:02,status-http,0.76638013
100,2025-04-22 13:11:42,status-http,0.99643034
104,2025-04-22 16:36:42,status-http,0.87783104
97,2025-04-22 11:57:49,status-http,0.9987067
100,2025-04-22 12:58:37,status-http,0.99999964
108,2025-05-08 11:07:49,status-http,0.73945308
116,2025-05-08 15:05:44,status-http,0.95992458
118,2025-05-16 11:17:52,status-http,0.99924338
109,2025-05-08 11:25:34,status-http,0.90154105
112,2025-05-08 12:27:06,penjumlahan-dua-angka,0.99982119
99,2025-04-22 12:56:13,status-http,0.98541683
112,2025-05-08 12:23:26,penjumlahan-dua-angka,0.99444193
103,2025-04-22 15:54:14,status-http,0.99838626
100,2025-04-22 13:08:42,status-http,0.97083157
107,2025-05-07 13:20:42,status-http,0.82103032
112,2025-05-08 12:18:36,penjumlahan-dua-angka,0.99891126
110,2025-05-08 11:40:12,penjumlahan-dua-angka,0.94246089
106,2025-04-22 17:19:24,status-http,0.67450947
101,2025-04-22 14:30:24,status-http,0.98987889
102,2025-04-22 15:50:46,status-http,0.87135059
100,2025-04-22 13:05:47,status-http,0.99997473
111,2025-05-08 12:11:27,status-http,0.84256929
100,2025-04-22 13:01:42,status-http,0.99994338
118,2025-05-16 11:23:52,status-http,0.99980736
97,2025-04-22 12:19:34,status-http,0.98334163
108,2025-05-08 11:23:39,status-http,0.99998605
100,2025-04-22 12:59:57,status-http,0.99959975
97,2025-04-22 12:07:34,status-http,0.98734921
118,2025-05-16 11:23:17,status-http,0.99911004
107,2025-05-07 13:11:02,status-http,0.98732376
111,2025-05-08 12:27:11,status-http,0.99959594
104,2025-04-22 16:26:17,penjumlahan-dua-angka,0.99284726
111,2025-05-08 12:07:57,status-http,0.99925882
109,2025-05-08 11:18:04,penjumlahan-dua-angka,0.99992073
118,2025-05-16 11:16:37,status-http,0.99950004
117,2025-05-09 11:07:32,status-http,0.95545542
110,2025-05-08 11:41:22,status-http,0.94967151
102,2025-04-22 15:43:01,penjumlahan-dua-angka,0.99860805
117,2025-05-09 11:08:37,status-http,0.99602604
107,2025-05-07 13:06:37,status-http,0.97613168
117,2025-05-09 11:17:37,status-http,0.99749637
114,2025-05-08 13:42:53,status-http,0.99955875
102,2025-04-22 15:54:31,status-http,0.97373772
109,2025-05-08 11:41:44,status-http,0.99999368
113,2025-05-08 13:33:50,status-http,0.99998593
115,2025-05-08 15:04:26,status-http,0.99988317
107,2025-05-07 13:22:12,status-http,0.99991333
106,2025-04-22 17:18:34,status-http,0.985322
97,2025-04-22 12:21:24,status-http,0.72237468
107,2025-05-07 12:58:52,status-http,0.99988198
97,2025-04-22 12:06:39,status-http,0.9597978
116,2025-05-08 15:03:34,status-http,0.98121363
106,2025-04-22 17:09:34,penjumlahan-dua-angka,0.80695689
116,2025-05-08 15:00:54,status-http,0.99226284
118,2025-05-16 11:15:37,status-http,0.9996407
102,2025-04-22 15:55:41,status-http,0.87581176
117,2025-05-09 10:59:52,penjumlahan-dua-angka,0.99999261
104,2025-04-22 16:39:57,status-http,0.97324187
99,2025-04-22 12:53:38,status-http,0.98416567
109,2025-05-08 11:25:44,status-http,0.99978691
100,2025-04-22 13:01:17,status-http,0.99850702
102,2025-04-22 15:44:41,penjumlahan-dua-angka,0.96147758
104,2025-04-22 16:32:57,status-http,0.93633914
108,2025-05-08 11:03:44,status-http,0.99993134
104,2025-04-22 16:37:47,status-http,0.99447447
107,2025-05-07 13:18:52,status-http,0.80004334
117,2025-05-09 11:07:17,status-http,0.59493321
110,2025-05-08 11:42:27,status-http,0.98319101
102,2025-04-22 15:39:31,penjumlahan-dua-angka,0.98223215
107,2025-05-07 12:58:37,status-http,0.89426231
99,2025-04-22 12:47:58,status-http,0.99907875
118,2025-05-16 11:13:22,status-http,0.99843866
112,2025-05-08 12:30:41,penjumlahan-dua-angka,0.91066748
112,2025-05-08 12:26:21,penjumlahan-dua-angka,0.98957157
100,2025-04-22 13:09:27,status-http,0.98836982
108,2025-05-08 11:10:04,status-http,0.99989069
112,2025-05-08 12:28:56,penjumlahan-dua-angka,0.99669862
112,2025-05-08 12:20:06,penjumlahan-dua-angka,0.98751682
108,2025-05-08 11:28:29,status-http,0.99949896
103,2025-04-22 15:43:54,status-http,0.99912411
112,2025-05-08 12:20:26,penjumlahan-dua-angka,0.99919802
100,2025-04-22 13:06:12,status-http,0.99943727
99,2025-04-22 12:54:08,status-http,0.85410821
100,2025-04-22 13:02:42,status-http,0.99999988
117,2025-05-09 11:12:52,status-http,0.9998945
100,2025-04-22 13:13:52,status-http,0.99999857
113,2025-05-08 13:41:46,status-http,0.98738211
115,2025-05-08 15:02:21,status-http,0.99407405
117,2025-05-09 11:03:37,status-http,1.0
113,2025-05-08 13:30:55,status-http,0.99998891
115,2025-05-08 14:57:01,status-http,0.99712241
104,2025-04-22 16:35:42,status-http,0.84177285
100,2025-04-22 13:01:52,status-http,0.99996531
103,2025-04-22 15:39:34,penjumlahan-dua-angka,0.99995875
103,2025-04-22 15:50:44,status-http,0.99999964
107,2025-05-07 13:02:47,status-http,0.60267109
118,2025-05-16 11:10:22,penjumlahan-dua-angka,0.98226768
108,2025-05-08 11:24:59,status-http,0.76781332
104,2025-04-22 16:25:27,penjumlahan-dua-angka,0.99945086
109,2025-05-08 11:18:59,penjumlahan-dua-angka,0.6356883
109,2025-05-08 11:21:49,status-http,0.99984252
107,2025-05-07 13:22:07,status-http,0.99975544
112,2025-05-08 12:26:36,penjumlahan-dua-angka,0.99999285
109,2025-05-08 11:29:49,status-http,0.99997008
109,2025-05-08 11:33:39,status-http,0.99878138
97,2025-04-22 11:59:49,status-http,0.9579559
109,2025-05-08 11:39:29,status-http,0.99508792
104,2025-04-22 16:44:07,status-http,0.98850411
97,2025-04-22 11:55:34,penjumlahan-dua-angka,0.99854887
102,2025-04-22 15:40:16,penjumlahan-dua-angka,0.87003249
108,2025-05-08 11:31:14,status-http,0.9987129
100,2025-04-22 12:53:52,penjumlahan-dua-angka,0.99998653
104,2025-04-22 16:31:22,status-http,0.96903974
99,2025-04-22 13:07:23,status-http,0.98930907
100,2025-04-22 13:04:37,status-http,0.99757725
103,2025-04-22 15:54:29,status-http,0.9515022
115,2025-05-08 14:58:21,status-http,0.99852926
107,2025-05-07 13:01:22,status-http,0.99113774
111,2025-05-08 12:04:02,status-http,0.96580672
113,2025-05-08 13:27:45,status-http,0.99991775
117,2025-05-09 11:03:57,status-http,0.99786431
107,2025-05-07 13:20:12,status-http,0.99988663
108,2025-05-08 11:02:59,status-http,0.99995601
111,2025-05-08 12:25:06,status-http,0.98829681
99,2025-04-22 12:53:43,status-http,0.81994694
114,2025-05-08 13:36:03,status-http,0.99850917
99,2025-04-22 13:08:13,status-http,0.9849754
107,2025-05-07 13:08:12,status-http,0.9999994
99,2025-04-22 13:11:51,status-http,0.99981368
108,2025-05-08 11:29:29,status-http,0.96967709
115,2025-05-08 14:55:26,status-http,0.907134
113,2025-05-08 13:26:55,status-http,0.99999928
97,2025-04-22 12:10:59,status-http,0.9285292
116,2025-05-08 14:56:39,penjumlahan-dua-angka,0.63983297
106,2025-04-22 17:20:39,status-http,1.0
108,2025-05-08 11:26:44,status-http,0.99782407
118,2025-05-16 11:23:27,status-http,0.99990737
108,2025-05-08 11:09:44,status-http,0.98979855
104,2025-04-22 16:42:47,status-http,0.86903971
109,2025-05-08 11:27:39,status-http,0.99963772
102,2025-04-22 15:51:06,status-http,0.86959541
112,2025-05-08 12:27:51,penjumlahan-dua-angka,0.90961933
111,2025-05-08 12:12:07,status-http,0.98358375
110,2025-05-08 11:40:07,penjumlahan-dua-angka,0.97788519
104,2025-04-22 16:36:17,status-http,0.86216921
101,2025-04-22 14:26:34,status-http,0.99893171
117,2025-05-09 11:06:42,status-http,0.53074551
99,2025-04-22 12:53:58,status-http,0.93757498
104,2025-04-22 16:24:42,penjumlahan-dua-angka,0.77404618
110,2025-05-08 11:55:15,status-http,0.97858512
102,2025-04-22 15:42:36,penjumlahan-dua-angka,0.99611449
104,2025-04-22 16:28:52,status-http,0.50612223
108,2025-05-08 11:17:09,status-http,0.98415482
102,2025-04-22 15:52:36,status-http,0.71137583
116,2025-05-08 15:02:14,status-http,0.65789121
100,2025-04-22 13:03:17,status-http,0.99981892
118,2025-05-16 11:22:52,status-http,0.99935347
102,2025-04-22 15:49:46,status-http,0.9629091
117,2025-05-09 11:16:17,status-http,0.99852389
99,2025-04-22 12:52:53,status-http,0.98681843
117,2025-05-09 11:13:07,status-http,0.99331951
114,2025-05-08 13:42:23,status-http,0.99985743
108,2025-05-08 11:04:14,status-http,0.99997711
115,2025-05-08 15:02:06,status-http,0.9996053
112,2025-05-08 12:34:56,status-http,0.99741709
113,2025-05-08 13:27:35,status-http,0.99999142
109,2025-05-08 11:18:19,penjumlahan-dua-angka,0.99998534
113,2025-05-08 13:35:55,status-http,0.99882108
114,2025-05-08 13:38:43,status-http,0.99989486
103,2025-04-22 15:45:09,status-http,0.74600869
109,2025-05-08 11:28:54,status-http,0.9991923
97,2025-04-22 12:13:39,status-http,0.62793839
109,2025-05-08 11:14:29,penjumlahan-dua-angka,0.99947459
114,2025-05-08 13:30:38,status-http,0.84531581
112,2025-05-08 12:33:26,penjumlahan-dua-angka,0.9960466
107,2025-05-07 13:18:42,status-http,0.99870563
114,2025-05-08 13:29:03,status-http,0.99303377
103,2025-04-22 15:55:19,status-http,0.99977571
107,2025-05-07 13:15:32,status-http,0.96608037
112,2025-05-08 12:35:56,status-http,0.99968487
111,2025-05-08 12:02:17,penjumlahan-dua-angka,0.99589765
100,2025-04-22 13:01:57,status-http,0.99995685
111,2025-05-08 12:04:07,status-http,0.9335224
117,2025-05-09 11:16:57,status-http,0.95910484
114,2025-05-08 13:28:58,status-http,0.99790359
112,2025-05-08 12:05:29,penjumlahan-dua-angka,0.99058473
108,2025-05-08 11:22:34,status-http,0.99828732
108,2025-05-08 11:25:24,status-http,0.95188689
97,2025-04-22 12:11:04,status-http,0.94792229
109,2025-05-08 11:17:09,penjumlahan-dua-angka,0.99997687
104,2025-04-22 16:49:27,status-http,0.99655533
104,2025-04-22 16:40:52,status-http,1.0
110,2025-05-08 11:43:32,status-http,0.96293873
104,2025-04-22 16:32:12,status-http,0.90430814
110,2025-05-08 11:46:40,status-http,0.99590743
109,2025-05-08 11:39:59,status-http,0.96405697
109,2025-05-08 11:29:09,status-http,0.99967349
103,2025-04-22 15:39:24,penjumlahan-dua-angka,0.99999487
104,2025-04-22 16:42:42,status-http,0.99110097
118,2025-05-16 11:10:37,penjumlahan-dua-angka,0.97621346
110,2025-05-08 11:51:15,status-http,0.69363219
111,2025-05-08 12:24:41,status-http,0.94427705
116,2025-05-08 15:04:29,status-http,0.9851045
108,2025-05-08 11:30:54,status-http,0.85414624
113,2025-05-08 13:33:20,status-http,0.99998021
110,2025-05-08 11:41:27,status-http,0.9744494
117,2025-05-09 11:04:22,status-http,0.99976832
106,2025-04-22 17:21:34,status-http,0.9679395
104,2025-04-22 16:26:12,penjumlahan-dua-angka,0.98184806
112,2025-05-08 12:34:06,penjumlahan-dua-angka,0.9984892
104,2025-04-22 16:23:52,penjumlahan-dua-angka,0.98596686
109,2025-05-08 11:32:19,status-http,0.99662066
106,2025-04-22 17:26:14,status-http,0.9686054
117,2025-05-09 10:57:22,penjumlahan-dua-angka,0.98178744
112,2025-05-08 12:20:51,penjumlahan-dua-angka,0.97054535
114,2025-05-08 13:49:18,status-http,0.85864228
111,2025-05-08 12:26:41,status-http,0.99913138
108,2025-05-08 11:11:39,status-http,0.98612189
104,2025-04-22 16:24:27,penjumlahan-dua-angka,0.82034433
107,2025-05-07 13:11:12,status-http,0.60666984
104,2025-04-22 16:42:57,status-http,0.8177014
103,2025-04-22 15:47:19,status-http,0.71359956
112,2025-05-08 12:27:46,penjumlahan-dua-angka,0.90393317
112,2025-05-08 12:23:51,penjumlahan-dua-angka,0.88104934
117,2025-05-09 11:02:12,status-http,0.91922247
115,2025-05-08 15:00:26,status-http,0.99987996
107,2025-05-07 13:20:02,status-http,1.0
106,2025-04-22 17:20:59,status-http,0.54531956
110,2025-05-08 11:55:10,status-http,0.99936348
97,2025-04-22 12:07:09,status-http,0.75914061
109,2025-05-08 11:31:34,status-http,0.73972142
103,2025-04-22 15:37:44,penjumlahan-dua-angka,0.99996984
100,2025-04-22 12:57:22,penjumlahan-dua-angka,0.99043047
114,2025-05-08 13:44:53,status-http,0.99919885
109,2025-05-08 11:25:59,status-http,0.99999213
99,2025-04-22 12:54:03,status-http,0.91592801
113,2025-05-08 13:28:30,status-http,0.99998152
110,2025-05-08 11:49:15,status-http,0.98908359
102,2025-04-22 15:43:46,penjumlahan-dua-angka,0.99474901
109,2025-05-08 11:38:39,status-http,0.99912554
104,2025-04-22 16:26:22,penjumlahan-dua-angka,0.99494827
108,2025-05-08 11:00:59,penjumlahan-dua-angka,0.81589633
116,2025-05-08 15:01:49,status-http,0.96185637
100,2025-04-22 13:13:37,status-http,0.99999917
112,2025-05-08 12:26:56,penjumlahan-dua-angka,0.99991548
100,2025-04-22 13:06:22,status-http,0.99998522
97,2025-04-22 11:56:19,penjumlahan-dua-angka,0.99743921
107,2025-05-07 13:22:22,status-http,0.99999034
112,2025-05-08 12:22:16,penjumlahan-dua-angka,0.99418169
100,2025-04-22 13:00:32,status-http,0.99995351
110,2025-05-08 11:48:35,status-http,0.8825407
106,2025-04-22 17:23:29,status-http,0.98370314
99,2025-04-22 12:48:03,status-http,0.9790327
113,2025-05-08 13:42:06,status-http,0.99999833
104,2025-04-22 16:37:22,status-http,0.99804085
97,2025-04-22 11:58:39,status-http,0.99946696
115,2025-05-08 14:54:01,penjumlahan-dua-angka,0.99590355
100,2025-04-22 13:06:57,status-http,0.99994445
112,2025-05-08 12:03:39,penjumlahan-dua-angka,0.99983835
116,2025-05-08 14:55:14,penjumlahan-dua-angka,0.99892658
108,2025-05-08 11:27:54,status-http,0.99499255
114,2025-05-08 13:39:28,status-http,0.56838542
104,2025-04-22 16:33:57,status-http,0.8311702
118,2025-05-16 11:17:37,status-http,0.99949431
117,2025-05-09 11:06:07,status-http,0.88940591
110,2025-05-08 11:46:35,status-http,0.99059349
107,2025-05-07 13:23:22,status-http,0.99999952
106,2025-04-22 17:22:39,status-http,0.9994517
107,2025-05-07 13:09:07,status-http,0.86080325
112,2025-05-08 12:35:51,status-http,0.99946827
118,2025-05-16 11:14:37,status-http,0.99832314
114,2025-05-08 13:36:23,status-http,0.88164675
103,2025-04-22 15:47:44,status-http,0.99941921
111,2025-05-08 12:19:12,status-http,0.99955279
100,2025-04-22 13:09:22,status-http,0.6705367
114,2025-05-08 13:33:53,status-http,0.99984717
109,2025-05-08 11:16:39,penjumlahan-dua-angka,0.99997699
97,2025-04-22 12:13:59,status-http,0.56291157
108,2025-05-08 11:30:04,status-http,0.99947953
112,2025-05-08 12:22:26,penjumlahan-dua-angka,0.99876893
111,2025-05-08 12:18:32,status-http,0.99828905
111,2025-05-08 12:19:22,status-http,0.99986064
116,2025-05-08 15:07:54,status-http,0.50439417
102,2025-04-22 15:49:26,status-http,0.82087702
112,2025-05-08 12:28:31,penjumlahan-dua-angka,0.99972743
110,2025-05-08 11:42:17,status-http,0.9852742
108,2025-05-08 11:21:49,status-http,0.61167532
